"No.","Time","Source","Destination","Protocol","Length","Info"
"6409","42.285821","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5874912 Win=65792 Len=0"
"6410","42.307641","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5874912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6411","42.330379","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5876312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6412","42.330483","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5877712 Win=65792 Len=0"
"6413","42.342886","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5877712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6414","42.355571","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5879112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6415","42.355893","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5880512 Win=65792 Len=0"
"6416","42.368003","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5880512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6417","42.368416","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5881912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6418","42.368543","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5883312 Win=65792 Len=0"
"6419","42.368821","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5883312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6420","42.411989","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5884712 Win=65792 Len=0"
"6421","42.451388","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5884712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6422","42.451595","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5886112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6423","42.451628","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5887512 Win=65792 Len=0"
"6424","42.484424","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5887512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6425","42.484799","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5888912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6426","42.484799","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6427","42.484831","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5891712 Win=65792 Len=0"
"6428","42.485042","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5891712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6429","42.485065","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5893112 Win=65792 Len=0"
"6430","42.485349","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5893112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6431","42.518486","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5894512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6432","42.518822","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5895912 Win=65792 Len=0"
"6433","42.549303","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5895912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6434","42.549681","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5897312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6435","42.549810","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5898712 Win=65792 Len=0"
"6436","42.550055","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5898712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6437","42.550430","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5900112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6438","42.550579","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5901512 Win=65792 Len=0"
"6439","42.563616","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5901512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6440","42.575720","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5902912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6441","42.576044","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5904312 Win=65792 Len=0"
"6442","42.576325","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5904312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6443","42.598023","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6444","42.598362","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5907112 Win=65792 Len=0"
"6445","42.609559","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5907112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6446","42.609799","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5908512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6447","42.609855","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5909912 Win=65792 Len=0"
"6448","42.610071","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5909912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6449","42.610344","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5911312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6450","42.610371","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5912712 Win=65792 Len=0"
"6451","42.618590","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5912712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6452","42.630366","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5914112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6453","42.630366","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5915512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6454","42.630453","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5916912 Win=65792 Len=0"
"6455","42.630636","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5916912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6456","42.630669","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5918312 Win=65792 Len=0"
"6457","42.630882","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5918312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6458","42.655304","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5919712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6459","42.655477","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5921112 Win=65792 Len=0"
"6460","42.655592","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5921112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6461","42.655789","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6462","42.655849","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5923912 Win=65792 Len=0"
"6463","42.667259","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5923912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6464","42.667466","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5925312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6465","42.667514","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5926712 Win=65792 Len=0"
"6466","42.676997","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5926712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6467","42.690031","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5928112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6468","42.690031","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5929512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6469","42.690137","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5930912 Win=65792 Len=0"
"6470","42.690236","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5930912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6471","42.690271","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5932312 Win=65792 Len=0"
"6472","42.690530","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5932312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6473","42.700624","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5933712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6474","42.700693","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5935112 Win=65792 Len=0"
"6475","42.712446","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5935112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6476","42.747574","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5936512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6477","42.747931","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5937912 Win=65792 Len=0"
"6478","42.758744","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5937912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6479","42.765338","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6480","42.765642","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5940712 Win=65792 Len=0"
"6481","42.773651","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5940712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6482","42.785558","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5942112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6483","42.785672","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5943512 Win=65792 Len=0"
"6484","42.801246","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5943512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6485","42.813489","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5944912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6486","42.813574","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5946312 Win=65792 Len=0"
"6487","42.813708","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5946312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6488","42.837134","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5947712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6489","42.837223","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5949112 Win=65792 Len=0"
"6490","42.849471","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5949112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6491","42.849738","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5950512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6492","42.849764","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5951912 Win=65792 Len=0"
"6493","42.850015","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5951912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6494","42.859383","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5953312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6495","42.859470","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5954712 Win=65792 Len=0"
"6496","42.870011","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5954712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6497","42.870011","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6498","42.870071","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5957512 Win=65792 Len=0"
"6499","42.870299","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5957512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6500","42.870574","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5958912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6501","42.870596","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5960312 Win=65792 Len=0"
"6502","42.884627","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5960312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6503","42.897643","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5961712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6504","42.897643","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5963112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6505","42.897991","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5964512 Win=65792 Len=0"
"6506","42.898269","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5964512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6507","42.898382","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5965912 Win=65792 Len=0"
"6508","42.898534","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5965912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6509","42.923513","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5967312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6510","42.923859","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5968712 Win=65792 Len=0"
"6511","42.930204","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5968712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6512","42.930204","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5970112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6513","42.930521","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5971512 Win=65792 Len=0"
"6514","42.930792","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6515","42.930925","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5972912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6516","42.931006","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5974312 Win=65792 Len=0"
"6517","42.939567","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5974312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6518","42.952372","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5975712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6519","42.952372","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5977112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6520","42.952372","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5978512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6521","42.952643","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5979912 Win=65792 Len=0"
"6522","42.952830","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5979912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6523","42.952922","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5981312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6524","42.952967","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5982712 Win=65792 Len=0"
"6525","42.953044","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5982712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6526","42.968771","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5984112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6527","42.968951","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5985512 Win=65792 Len=0"
"6528","42.980324","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5985512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6529","42.980789","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5986912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6530","42.980789","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"6531","42.980857","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5989712 Win=65792 Len=0"
"6532","42.981210","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5989712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6533","42.981268","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5991112 Win=65792 Len=0"
"6534","42.981337","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5991112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6535","42.981606","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=5992512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6536","42.981666","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5993912 Win=65792 Len=0"
"6537","42.997858","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5993912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6538","43.009650","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5995312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6539","43.009759","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5996712 Win=65792 Len=0"
"6540","43.010059","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5996712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6541","43.010059","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=5998112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"6542","43.010122","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=5999512 Win=65792 Len=0"
